1644484706598	PolyGesture	ExperimentStarted	Grazia

1644484759313	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 78 0 4

1644484759318	PolyGesture	InputEvent	SelectionChanged 82 82

1644484759354	PolyGesture	InputEvent	BeginBatchEdit

1644484759356	PolyGesture	InputEvent	BeginBatchEdit

1644484759358	PolyGesture	InputEvent	BeginBatchEdit

1644484759359	PolyGesture	InputEvent	BeginBatchEdit

1644484759374	PolyGesture	InputEvent	BeginBatchEdit

1644484759374	PolyGesture	InputEvent	BeginBatchEdit

1644484759375	PolyGesture	InputEvent	BeginBatchEdit

1644484759376	PolyGesture	InputEvent	BeginBatchEdit

1644484759404	PolyGesture	InputEvent	BeginBatchEdit

1644484759404	PolyGesture	InputEvent	BeginBatchEdit

1644484759406	PolyGesture	InputEvent	BeginBatchEdit

1644484759408	PolyGesture	InputEvent	BeginBatchEdit

1644484759410	PolyGesture	InputEvent	BeginBatchEdit

1644484759411	PolyGesture	InputEvent	BeginBatchEdit

1644484759435	PolyGesture	InputEvent	BeginBatchEdit

1644484759436	PolyGesture	InputEvent	BeginBatchEdit

1644484759439	PolyGesture	InputEvent	BeginBatchEdit

1644484759440	PolyGesture	InputEvent	BeginBatchEdit

1644484759441	PolyGesture	InputEvent	BeginBatchEdit

1644484759455	PolyGesture	InputEvent	BeginBatchEdit

1644484759641	PolyGesture	InputEvent	BeginBatchEdit

1644484759644	PolyGesture	InputEvent	BeginBatchEdit

1644484760694	PolyGesture	InputEvent	TouchEvent (cursorPosition=82): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=250.0, y[0]=300.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60448884, downTime=60448884, deviceId=6, source=0x1002, displayId=0 }
1644484760727	PolyGesture	InputEvent	TouchEvent (cursorPosition=82): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=250.0, y[0]=300.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60448925, downTime=60448884, deviceId=6, source=0x1002, displayId=0 }
1644484760739	PolyGesture	InputEvent	SelectionChanged 243 243

1644484760766	PolyGesture	InputEvent	BeginBatchEdit

1644484760794	PolyGesture	InputEvent	BeginBatchEdit

1644484760990	PolyGesture	InputEvent	BeginBatchEdit

1644484760992	PolyGesture	InputEvent	BeginBatchEdit

1644484761015	PolyGesture	InputEvent	BeginBatchEdit

1644484761412	PolyGesture	InputEvent	SelectionChanged 242 242

1644484761435	PolyGesture	InputEvent	BeginBatchEdit

1644484761438	PolyGesture	InputEvent	BeginBatchEdit

1644484761639	PolyGesture	InputEvent	BeginBatchEdit

1644484761642	PolyGesture	InputEvent	BeginBatchEdit

1644484761665	PolyGesture	InputEvent	BeginBatchEdit

1644484761986	PolyGesture	InputEvent	SelectionChanged 242 243

1644484762005	PolyGesture	InputEvent	BeginBatchEdit

1644484762007	PolyGesture	InputEvent	BeginBatchEdit

1644484762158	PolyGesture	InputEvent	SelectionChanged 242 244

1644484762176	PolyGesture	InputEvent	BeginBatchEdit

1644484762178	PolyGesture	InputEvent	BeginBatchEdit

1644484762313	PolyGesture	InputEvent	SelectionChanged 242 245

1644484762330	PolyGesture	InputEvent	BeginBatchEdit

1644484762332	PolyGesture	InputEvent	BeginBatchEdit

1644484762459	PolyGesture	InputEvent	SelectionChanged 242 246

1644484762476	PolyGesture	InputEvent	BeginBatchEdit

1644484762479	PolyGesture	InputEvent	BeginBatchEdit

1644484762681	PolyGesture	InputEvent	BeginBatchEdit

1644484762984	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=413.0, y[0]=321.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60451173, downTime=60451173, deviceId=6, source=0x1002, displayId=0 }
1644484763023	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=413.0, y[0]=321.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60451221, downTime=60451173, deviceId=6, source=0x1002, displayId=0 }
1644484763035	PolyGesture	InputEvent	SelectionChanged 250 250

1644484763037	PolyGesture	InputEvent	SelectionChanged 242 250

1644484763051	PolyGesture	InputEvent	BeginBatchEdit

1644484763053	PolyGesture	InputEvent	BeginBatchEdit

1644484763053	PolyGesture	InputEvent	BeginBatchEdit

1644484763055	PolyGesture	InputEvent	BeginBatchEdit

1644484763258	PolyGesture	InputEvent	BeginBatchEdit

1644484764021	PolyGesture	InputEvent	BeginBatchEdit

1644484764026	PolyGesture	InputEvent	SelectionChanged 0 0

1644484764032	PolyGesture	InputEvent	BeginBatchEdit

1644484764037	PolyGesture	InputEvent	SelectionChanged 0 0

1644484764039	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 505 505

1644484764045	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 505

1644484764051	PolyGesture	InputEvent	SelectionChanged 242 242

1644484764089	PolyGesture	InputEvent	BeginBatchEdit

1644484764092	PolyGesture	InputEvent	BeginBatchEdit

1644484764096	PolyGesture	InputEvent	BeginBatchEdit

1644484764112	PolyGesture	InputEvent	BeginBatchEdit

1644484764114	PolyGesture	InputEvent	BeginBatchEdit

1644484764114	PolyGesture	InputEvent	BeginBatchEdit

1644484764115	PolyGesture	InputEvent	BeginBatchEdit

1644484764115	PolyGesture	InputEvent	BeginBatchEdit

1644484764130	PolyGesture	InputEvent	BeginBatchEdit

1644484764132	PolyGesture	InputEvent	BeginBatchEdit

1644484764134	PolyGesture	InputEvent	BeginBatchEdit

1644484764135	PolyGesture	InputEvent	BeginBatchEdit

1644484764135	PolyGesture	InputEvent	BeginBatchEdit

1644484764152	PolyGesture	InputEvent	BeginBatchEdit

1644484764153	PolyGesture	InputEvent	BeginBatchEdit

1644484764154	PolyGesture	InputEvent	BeginBatchEdit

1644484764155	PolyGesture	InputEvent	BeginBatchEdit

1644484764155	PolyGesture	InputEvent	BeginBatchEdit

1644484764156	PolyGesture	InputEvent	BeginBatchEdit

1644484764358	PolyGesture	InputEvent	BeginBatchEdit

1644484765033	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=864.0, y[0]=203.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60453223, downTime=60453223, deviceId=6, source=0x1002, displayId=0 }
1644484765073	PolyGesture	InputEvent	TouchEvent (cursorPosition=242): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=864.0, y[0]=203.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60453272, downTime=60453223, deviceId=6, source=0x1002, displayId=0 }
1644484765077	PolyGesture	InputEvent	SelectionChanged 181 181

1644484765104	PolyGesture	InputEvent	BeginBatchEdit

1644484765126	PolyGesture	InputEvent	BeginBatchEdit

1644484765333	PolyGesture	InputEvent	BeginBatchEdit

1644484765334	PolyGesture	InputEvent	BeginBatchEdit

1644484765355	PolyGesture	InputEvent	BeginBatchEdit

1644484765750	PolyGesture	InputEvent	BeginBatchEdit

1644484765755	PolyGesture	InputEvent	SelectionChanged 0 0

1644484765757	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1644484765761	PolyGesture	InputEvent	SelectionChanged 189 189

1644484765761	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 181 0 8

1644484765765	PolyGesture	InputEvent	SelectionChanged 189 189

1644484765798	PolyGesture	InputEvent	BeginBatchEdit

1644484765800	PolyGesture	InputEvent	BeginBatchEdit

1644484765801	PolyGesture	InputEvent	BeginBatchEdit

1644484765827	PolyGesture	InputEvent	BeginBatchEdit

1644484765828	PolyGesture	InputEvent	BeginBatchEdit

1644484765828	PolyGesture	InputEvent	BeginBatchEdit

1644484765829	PolyGesture	InputEvent	BeginBatchEdit

1644484765829	PolyGesture	InputEvent	BeginBatchEdit

1644484765849	PolyGesture	InputEvent	BeginBatchEdit

1644484765850	PolyGesture	InputEvent	BeginBatchEdit

1644484765852	PolyGesture	InputEvent	BeginBatchEdit

1644484765854	PolyGesture	InputEvent	BeginBatchEdit

1644484765856	PolyGesture	InputEvent	BeginBatchEdit

1644484765859	PolyGesture	InputEvent	BeginBatchEdit

1644484765860	PolyGesture	InputEvent	BeginBatchEdit

1644484765861	PolyGesture	InputEvent	BeginBatchEdit

1644484765882	PolyGesture	InputEvent	BeginBatchEdit

1644484765883	PolyGesture	InputEvent	BeginBatchEdit

1644484765884	PolyGesture	InputEvent	BeginBatchEdit

1644484765884	PolyGesture	InputEvent	BeginBatchEdit

1644484766085	PolyGesture	InputEvent	BeginBatchEdit

1644484766086	PolyGesture	InputEvent	BeginBatchEdit

1644484766851	PolyGesture	InputEvent	TouchEvent (cursorPosition=189): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=877.0, y[0]=343.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60455038, downTime=60455038, deviceId=6, source=0x1002, displayId=0 }
1644484766882	PolyGesture	InputEvent	TouchEvent (cursorPosition=189): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=877.0, y[0]=343.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60455080, downTime=60455038, deviceId=6, source=0x1002, displayId=0 }
1644484766894	PolyGesture	InputEvent	SelectionChanged 308 308

1644484766929	PolyGesture	InputEvent	BeginBatchEdit

1644484766982	PolyGesture	InputEvent	BeginBatchEdit

1644484767171	PolyGesture	InputEvent	BeginBatchEdit

1644484767173	PolyGesture	InputEvent	BeginBatchEdit

1644484767199	PolyGesture	InputEvent	BeginBatchEdit

1644484768004	PolyGesture	InputEvent	SelectionChanged 308 309

1644484768028	PolyGesture	InputEvent	BeginBatchEdit

1644484768033	PolyGesture	InputEvent	BeginBatchEdit

1644484768174	PolyGesture	InputEvent	SelectionChanged 308 310

1644484768203	PolyGesture	InputEvent	BeginBatchEdit

1644484768206	PolyGesture	InputEvent	BeginBatchEdit

1644484768383	PolyGesture	InputEvent	SelectionChanged 308 311

1644484768401	PolyGesture	InputEvent	BeginBatchEdit

1644484768405	PolyGesture	InputEvent	BeginBatchEdit

1644484768606	PolyGesture	InputEvent	BeginBatchEdit

1644484768609	PolyGesture	InputEvent	BeginBatchEdit

1644484768638	PolyGesture	InputEvent	BeginBatchEdit

1644484768655	PolyGesture	InputEvent	SelectionChanged 308 312

1644484768681	PolyGesture	InputEvent	BeginBatchEdit

1644484768685	PolyGesture	InputEvent	BeginBatchEdit

1644484768887	PolyGesture	InputEvent	BeginBatchEdit

1644484769365	PolyGesture	InputEvent	BeginBatchEdit

1644484769371	PolyGesture	InputEvent	SelectionChanged 0 0

1644484769378	PolyGesture	InputEvent	BeginBatchEdit

1644484769382	PolyGesture	InputEvent	SelectionChanged 0 0

1644484769385	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 509 509

1644484769393	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 509

1644484769399	PolyGesture	InputEvent	SelectionChanged 308 308

1644484769433	PolyGesture	InputEvent	BeginBatchEdit

1644484769435	PolyGesture	InputEvent	BeginBatchEdit

1644484769436	PolyGesture	InputEvent	BeginBatchEdit

1644484769455	PolyGesture	InputEvent	BeginBatchEdit

1644484769456	PolyGesture	InputEvent	BeginBatchEdit

1644484769456	PolyGesture	InputEvent	BeginBatchEdit

1644484769457	PolyGesture	InputEvent	BeginBatchEdit

1644484769457	PolyGesture	InputEvent	BeginBatchEdit

1644484769478	PolyGesture	InputEvent	BeginBatchEdit

1644484769478	PolyGesture	InputEvent	BeginBatchEdit

1644484769484	PolyGesture	InputEvent	BeginBatchEdit

1644484769485	PolyGesture	InputEvent	BeginBatchEdit

1644484769486	PolyGesture	InputEvent	BeginBatchEdit

1644484769486	PolyGesture	InputEvent	BeginBatchEdit

1644484769499	PolyGesture	InputEvent	BeginBatchEdit

1644484769499	PolyGesture	InputEvent	BeginBatchEdit

1644484769530	PolyGesture	InputEvent	BeginBatchEdit

1644484769531	PolyGesture	InputEvent	BeginBatchEdit

1644484769534	PolyGesture	InputEvent	BeginBatchEdit

1644484769535	PolyGesture	InputEvent	BeginBatchEdit

1644484769537	PolyGesture	InputEvent	BeginBatchEdit

1644484769741	PolyGesture	InputEvent	BeginBatchEdit

1644484769743	PolyGesture	InputEvent	BeginBatchEdit

1644484770240	PolyGesture	InputEvent	TouchEvent (cursorPosition=308): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=252.0, y[0]=458.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60458429, downTime=60458429, deviceId=6, source=0x1002, displayId=0 }
1644484770265	PolyGesture	InputEvent	TouchEvent (cursorPosition=308): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=252.0, y[0]=458.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60458463, downTime=60458429, deviceId=6, source=0x1002, displayId=0 }
1644484770269	PolyGesture	InputEvent	SelectionChanged 370 370

1644484770295	PolyGesture	InputEvent	BeginBatchEdit

1644484770318	PolyGesture	InputEvent	BeginBatchEdit

1644484770524	PolyGesture	InputEvent	BeginBatchEdit

1644484770526	PolyGesture	InputEvent	BeginBatchEdit

1644484770550	PolyGesture	InputEvent	BeginBatchEdit

1644484770995	PolyGesture	InputEvent	BeginBatchEdit

1644484771000	PolyGesture	InputEvent	SelectionChanged 0 0

1644484771003	PolyGesture	TaskCompleted	Sposta parola (taglia - incolla) in 18"007 seconds (at 60459202, effective time: 16"649)

***************************************


1644484771015	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513
